Indicateurs: Clé,Date,Milieu,Sexe,trancheAge,Regions,FaitsValeur
28007659,2014-01-01 00:00:00,Communal,Masculin,35-39 ans,Délégation de Sfax Ville,103
28007659,2014-01-01 00:00:00,Communal,Masculin,40-44 ans,Délégation de Sfax Ville,78
28007659,2014-01-01 00:00:00,Communal,Masculin,45-49 ans,Délégation de Sfax Ville,49
28007659,2014-01-01 00:00:00,Communal,Masculin,50-59 ans,Délégation de Sfax Ville,72
28007659,2014-01-01 00:00:00,Communal,Masculin,60+ ans,Délégation de Sfax Ville,26
28007659,2014-01-01 00:00:00,Communal,Féminin,15-19 ans,Délégation de Sfax Ville,87
28007659,2014-01-01 00:00:00,Communal,Féminin,20-24 ans,Délégation de Sfax Ville,319
28007659,2014-01-01 00:00:00,Communal,Féminin,25-29 ans,Délégation de Sfax Ville,615
28007659,2014-01-01 00:00:00,Communal,Féminin,30-34 ans,Délégation de Sfax Ville,437
28007659,2014-01-01 00:00:00,Communal,Féminin,35-39 ans,Délégation de Sfax Ville,225
28007659,2014-01-01 00:00:00,Communal,Féminin,40-44 ans,Délégation de Sfax Ville,94
28007659,2014-01-01 00:00:00,Communal,Féminin,45-49 ans,Délégation de Sfax Ville,50
28007659,2014-01-01 00:00:00,Communal,Féminin,50-59 ans,Délégation de Sfax Ville,58
28007659,2014-01-01 00:00:00,Communal,Féminin,60+ ans,Délégation de Sfax Ville,11
28007659,2014-01-01 00:00:00,Communal,Masculin,15-19 ans,Délégation de Tina,98
28007659,2014-01-01 00:00:00,Communal,Masculin,20-24 ans,Délégation de Tina,215
28007659,2014-01-01 00:00:00,Communal,Masculin,25-29 ans,Délégation de Tina,221
28007659,2014-01-01 00:00:00,Communal,Masculin,30-34 ans,Délégation de Tina,103
28007659,2014-01-01 00:00:00,Communal,Masculin,35-39 ans,Délégation de Tina,46
28007659,2014-01-01 00:00:00,Communal,Masculin,40-44 ans,Délégation de Tina,15
28007659,2014-01-01 00:00:00,Communal,Masculin,45-49 ans,Délégation de Tina,17
28007659,2014-01-01 00:00:00,Communal,Masculin,50-59 ans,Délégation de Tina,40
28007659,2014-01-01 00:00:00,Communal,Masculin,60+ ans,Délégation de Tina,7
28007659,2014-01-01 00:00:00,Communal,Féminin,15-19 ans,Délégation de Tina,66
28007659,2014-01-01 00:00:00,Communal,Féminin,20-24 ans,Délégation de Tina,162
28007659,2014-01-01 00:00:00,Communal,Féminin,25-29 ans,Délégation de Tina,230
28007659,2014-01-01 00:00:00,Communal,Féminin,30-34 ans,Délégation de Tina,189
28007659,2014-01-01 00:00:00,Communal,Féminin,35-39 ans,Délégation de Tina,86
28007659,2014-01-01 00:00:00,Communal,Féminin,40-44 ans,Délégation de Tina,38
28007659,2014-01-01 00:00:00,Communal,Féminin,45-49 ans,Délégation de Tina,21
28007659,2014-01-01 00:00:00,Communal,Féminin,50-59 ans,Délégation de Tina,18
28007659,2014-01-01 00:00:00,Communal,Féminin,60+ ans,Délégation de Tina,3
28007659,2014-01-01 00:00:00,Rural,Masculin,15-19 ans,Délégation de Tina,101
28007659,2014-01-01 00:00:00,Rural,Masculin,20-24 ans,Délégation de Tina,155
28007659,2014-01-01 00:00:00,Rural,Masculin,25-29 ans,Délégation de Tina,181
28007659,2014-01-01 00:00:00,Rural,Masculin,30-34 ans,Délégation de Tina,88
28007659,2014-01-01 00:00:00,Rural,Masculin,35-39 ans,Délégation de Tina,34
28007659,2014-01-01 00:00:00,Rural,Masculin,40-44 ans,Délégation de Tina,31
28007659,2014-01-01 00:00:00,Rural,Masculin,45-49 ans,Délégation de Tina,21
28007659,2014-01-01 00:00:00,Rural,Masculin,50-59 ans,Délégation de Tina,34
28007659,2014-01-01 00:00:00,Rural,Masculin,60+ ans,Délégation de Tina,14
28007659,2014-01-01 00:00:00,Rural,Féminin,15-19 ans,Délégation de Tina,76
28007659,2014-01-01 00:00:00,Rural,Féminin,20-24 ans,Délégation de Tina,138
28007659,2014-01-01 00:00:00,Rural,Féminin,25-29 ans,Délégation de Tina,173
28007659,2014-01-01 00:00:00,Rural,Féminin,30-34 ans,Délégation de Tina,102
28007659,2014-01-01 00:00:00,Rural,Féminin,35-39 ans,Délégation de Tina,54
28007659,2014-01-01 00:00:00,Rural,Féminin,40-44 ans,Délégation de Tina,35
28007659,2014-01-01 00:00:00,Rural,Féminin,45-49 ans,Délégation de Tina,17
28007659,2014-01-01 00:00:00,Rural,Féminin,50-59 ans,Délégation de Tina,10
28007659,2014-01-01 00:00:00,Rural,Féminin,60+ ans,Délégation de Tina,3
28007659,2014-01-01 00:00:00,Communal,Masculin,15-19 ans,Délégation de Agareb,36
28007659,2014-01-01 00:00:00,Communal,Masculin,20-24 ans,Délégation de Agareb,125
28007659,2014-01-01 00:00:00,Communal,Masculin,25-29 ans,Délégation de Agareb,114
28007659,2014-01-01 00:00:00,Communal,Masculin,30-34 ans,Délégation de Agareb,41
28007659,2014-01-01 00:00:00,Communal,Masculin,35-39 ans,Délégation de Agareb,27
28007659,2014-01-01 00:00:00,Communal,Masculin,40-44 ans,Délégation de Agareb,9
28007659,2014-01-01 00:00:00,Communal,Masculin,45-49 ans,Délégation de Agareb,12
28007659,2014-01-01 00:00:00,Communal,Masculin,50-59 ans,Délégation de Agareb,8
28007659,2014-01-01 00:00:00,Communal,Masculin,60+ ans,Délégation de Agareb,6
28007659,2014-01-01 00:00:00,Communal,Féminin,15-19 ans,Délégation de Agareb,16
28007659,2014-01-01 00:00:00,Communal,Féminin,20-24 ans,Délégation de Agareb,61
28007659,2014-01-01 00:00:00,Communal,Féminin,25-29 ans,Délégation de Agareb,133
28007659,2014-01-01 00:00:00,Communal,Féminin,30-34 ans,Délégation de Agareb,83
28007659,2014-01-01 00:00:00,Communal,Féminin,35-39 ans,Délégation de Agareb,31
28007659,2014-01-01 00:00:00,Communal,Féminin,40-44 ans,Délégation de Agareb,12
28007659,2014-01-01 00:00:00,Communal,Féminin,45-49 ans,Délégation de Agareb,6
28007659,2014-01-01 00:00:00,Communal,Féminin,50-59 ans,Délégation de Agareb,5
28007659,2014-01-01 00:00:00,Communal,Féminin,60+ ans,Délégation de Agareb,1
28007659,2014-01-01 00:00:00,Rural,Masculin,15-19 ans,Délégation de Agareb,171
28007659,2014-01-01 00:00:00,Rural,Masculin,20-24 ans,Délégation de Agareb,269
28007659,2014-01-01 00:00:00,Rural,Masculin,25-29 ans,Délégation de Agareb,224
28007659,2014-01-01 00:00:00,Rural,Masculin,30-34 ans,Délégation de Agareb,133
28007659,2014-01-01 00:00:00,Rural,Masculin,35-39 ans,Délégation de Agareb,89
28007659,2014-01-01 00:00:00,Rural,Masculin,40-44 ans,Délégation de Agareb,73
28007659,2014-01-01 00:00:00,Rural,Masculin,45-49 ans,Délégation de Agareb,79
28007659,2014-01-01 00:00:00,Rural,Masculin,50-59 ans,Délégation de Agareb,135
28007659,2014-01-01 00:00:00,Rural,Masculin,60+ ans,Délégation de Agareb,31
28007659,2014-01-01 00:00:00,Rural,Féminin,15-19 ans,Délégation de Agareb,96
28007659,2014-01-01 00:00:00,Rural,Féminin,20-24 ans,Délégation de Agareb,144
28007659,2014-01-01 00:00:00,Rural,Féminin,25-29 ans,Délégation de Agareb,169
28007659,2014-01-01 00:00:00,Rural,Féminin,30-34 ans,Délégation de Agareb,110
28007659,2014-01-01 00:00:00,Rural,Féminin,35-39 ans,Délégation de Agareb,62
28007659,2014-01-01 00:00:00,Rural,Féminin,40-44 ans,Délégation de Agareb,20
28007659,2014-01-01 00:00:00,Rural,Féminin,45-49 ans,Délégation de Agareb,9
28007659,2014-01-01 00:00:00,Rural,Féminin,50-59 ans,Délégation de Agareb,16
28007659,2014-01-01 00:00:00,Rural,Féminin,60+ ans,Délégation de Agareb,2
28007659,2014-01-01 00:00:00,Communal,Masculin,15-19 ans,Délégation de Djebeniana,26
28007659,2014-01-01 00:00:00,Communal,Masculin,20-24 ans,Délégation de Djebeniana,45
28007659,2014-01-01 00:00:00,Communal,Masculin,25-29 ans,Délégation de Djebeniana,48
28007659,2014-01-01 00:00:00,Communal,Masculin,30-34 ans,Délégation de Djebeniana,25
28007659,2014-01-01 00:00:00,Communal,Masculin,35-39 ans,Délégation de Djebeniana,19
28007659,2014-01-01 00:00:00,Communal,Masculin,40-44 ans,Délégation de Djebeniana,15
28007659,2014-01-01 00:00:00,Communal,Masculin,45-49 ans,Délégation de Djebeniana,5
28007659,2014-01-01 00:00:00,Communal,Masculin,50-59 ans,Délégation de Djebeniana,15
28007659,2014-01-01 00:00:00,Communal,Masculin,60+ ans,Délégation de Djebeniana,5
28007659,2014-01-01 00:00:00,Communal,Féminin,15-19 ans,Délégation de Djebeniana,17
28007659,2014-01-01 00:00:00,Communal,Féminin,20-24 ans,Délégation de Djebeniana,38
28007659,2014-01-01 00:00:00,Communal,Féminin,25-29 ans,Délégation de Djebeniana,81
28007659,2014-01-01 00:00:00,Communal,Féminin,30-34 ans,Délégation de Djebeniana,55
28007659,2014-01-01 00:00:00,Communal,Féminin,35-39 ans,Délégation de Djebeniana,28
28007659,2014-01-01 00:00:00,Communal,Féminin,40-44 ans,Délégation de Djebeniana,13
28007659,2014-01-01 00:00:00,Communal,Féminin,45-49 ans,Délégation de Djebeniana,7
28007659,2014-01-01 00:00:00,Communal,Féminin,50-59 ans,Délégation de Djebeniana,13
28007659,2014-01-01 00:00:00,Communal,Féminin,60+ ans,Délégation de Djebeniana,4
28007659,2014-01-01 00:00:00,Rural,Masculin,15-19 ans,Délégation de Djebeniana,164
28007659,2014-01-01 00:00:00,Rural,Masculin,20-24 ans,Délégation de Djebeniana,275
28007659,2014-01-01 00:00:00,Rural,Masculin,25-29 ans,Délégation de Djebeniana,257
28007659,2014-01-01 00:00:00,Rural,Masculin,30-34 ans,Délégation de Djebeniana,201
28007659,2014-01-01 00:00:00,Rural,Masculin,35-39 ans,Délégation de Djebeniana,111
28007659,2014-01-01 00:00:00,Rural,Masculin,40-44 ans,Délégation de Djebeniana,65
28007659,2014-01-01 00:00:00,Rural,Masculin,45-49 ans,Délégation de Djebeniana,61
28007659,2014-01-01 00:00:00,Rural,Masculin,50-59 ans,Délégation de Djebeniana,87
28007659,2014-01-01 00:00:00,Rural,Masculin,60+ ans,Délégation de Djebeniana,32
28007659,2014-01-01 00:00:00,Rural,Féminin,15-19 ans,Délégation de Djebeniana,89
28007659,2014-01-01 00:00:00,Rural,Féminin,20-24 ans,Délégation de Djebeniana,178
28007659,2014-01-01 00:00:00,Rural,Féminin,25-29 ans,Délégation de Djebeniana,280
28007659,2014-01-01 00:00:00,Rural,Féminin,30-34 ans,Délégation de Djebeniana,180
28007659,2014-01-01 00:00:00,Rural,Féminin,35-39 ans,Délégation de Djebeniana,98
28007659,2014-01-01 00:00:00,Rural,Féminin,40-44 ans,Délégation de Djebeniana,44
28007659,2014-01-01 00:00:00,Rural,Féminin,45-49 ans,Délégation de Djebeniana,31
28007659,2014-01-01 00:00:00,Rural,Féminin,50-59 ans,Délégation de Djebeniana,27
28007659,2014-01-01 00:00:00,Rural,Féminin,60+ ans,Délégation de Djebeniana,7
28007659,2014-01-01 00:00:00,Rural,Masculin,15-19 ans,Délégation de El Amra,117
28007659,2014-01-01 00:00:00,Rural,Masculin,20-24 ans,Délégation de El Amra,172
28007659,2014-01-01 00:00:00,Rural,Masculin,25-29 ans,Délégation de El Amra,189
28007659,2014-01-01 00:00:00,Rural,Masculin,30-34 ans,Délégation de El Amra,124
28007659,2014-01-01 00:00:00,Rural,Masculin,35-39 ans,Délégation de El Amra,90
28007659,2014-01-01 00:00:00,Rural,Masculin,40-44 ans,Délégation de El Amra,42
28007659,2014-01-01 00:00:00,Rural,Masculin,45-49 ans,Délégation de El Amra,47
28007659,2014-01-01 00:00:00,Rural,Masculin,50-59 ans,Délégation de El Amra,67
28007659,2014-01-01 00:00:00,Rural,Masculin,60+ ans,Délégation de El Amra,18
28007659,2014-01-01 00:00:00,Rural,Féminin,15-19 ans,Délégation de El Amra,72
28007659,2014-01-01 00:00:00,Rural,Féminin,20-24 ans,Délégation de El Amra,119
28007659,2014-01-01 00:00:00,Rural,Féminin,25-29 ans,Délégation de El Amra,187
28007659,2014-01-01 00:00:00,Rural,Féminin,30-34 ans,Délégation de El Amra,131
28007659,2014-01-01 00:00:00,Rural,Féminin,35-39 ans,Délégation de El Amra,68
28007659,2014-01-01 00:00:00,Rural,Féminin,40-44 ans,Délégation de El Amra,27
28007659,2014-01-01 00:00:00,Rural,Féminin,45-49 ans,Délégation de El Amra,22
28007659,2014-01-01 00:00:00,Rural,Féminin,50-59 ans,Délégation de El Amra,21
28007659,2014-01-01 00:00:00,Rural,Féminin,60+ ans,Délégation de El Amra,12
28007659,2014-01-01 00:00:00,Communal,Masculin,15-19 ans,Délégation de Skhira,34
28007659,2014-01-01 00:00:00,Communal,Masculin,20-24 ans,Délégation de Skhira,172
28007659,2014-01-01 00:00:00,Communal,Masculin,25-29 ans,Délégation de Skhira,187
28007659,2014-01-01 00:00:00,Communal,Masculin,30-34 ans,Délégation de Skhira,108
28007659,2014-01-01 00:00:00,Communal,Masculin,35-39 ans,Délégation de Skhira,53
28007659,2014-01-01 00:00:00,Communal,Masculin,40-44 ans,Délégation de Skhira,34
28007659,2014-01-01 00:00:00,Communal,Masculin,45-49 ans,Délégation de Skhira,24
28007659,2014-01-01 00:00:00,Communal,Masculin,50-59 ans,Délégation de Skhira,34
28007659,2014-01-01 00:00:00,Communal,Masculin,60+ ans,Délégation de Skhira,10
28007659,2014-01-01 00:00:00,Communal,Féminin,15-19 ans,Délégation de Skhira,15
28007659,2014-01-01 00:00:00,Communal,Féminin,20-24 ans,Délégation de Skhira,113
28007659,2014-01-01 00:00:00,Communal,Féminin,25-29 ans,Délégation de Skhira,188
28007659,2014-01-01 00:00:00,Communal,Féminin,30-34 ans,Délégation de Skhira,104
28007659,2014-01-01 00:00:00,Communal,Féminin,35-39 ans,Délégation de Skhira,42
28007659,2014-01-01 00:00:00,Communal,Féminin,40-44 ans,Délégation de Skhira,7
28007659,2014-01-01 00:00:00,Communal,Féminin,45-49 ans,Délégation de Skhira,5
28007659,2014-01-01 00:00:00,Communal,Féminin,50-59 ans,Délégation de Skhira,6
28007659,2014-01-01 00:00:00,Communal,Féminin,60+ ans,Délégation de Skhira,0
28007659,2014-01-01 00:00:00,Rural,Masculin,15-19 ans,Délégation de Skhira,114
28007659,2014-01-01 00:00:00,Rural,Masculin,20-24 ans,Délégation de Skhira,286
28007659,2014-01-01 00:00:00,Rural,Masculin,25-29 ans,Délégation de Skhira,286
28007659,2014-01-01 00:00:00,Rural,Masculin,30-34 ans,Délégation de Skhira,185
28007659,2014-01-01 00:00:00,Rural,Masculin,35-39 ans,Délégation de Skhira,121
28007659,2014-01-01 00:00:00,Rural,Masculin,40-44 ans,Délégation de Skhira,46
28007659,2014-01-01 00:00:00,Rural,Masculin,45-49 ans,Délégation de Skhira,39
28007659,2014-01-01 00:00:00,Rural,Masculin,50-59 ans,Délégation de Skhira,51
28007659,2014-01-01 00:00:00,Rural,Masculin,60+ ans,Délégation de Skhira,15
28007659,2014-01-01 00:00:00,Rural,Féminin,15-19 ans,Délégation de Skhira,19
28007659,2014-01-01 00:00:00,Rural,Féminin,20-24 ans,Délégation de Skhira,85
28007659,2014-01-01 00:00:00,Rural,Féminin,25-29 ans,Délégation de Skhira,128
28007659,2014-01-01 00:00:00,Rural,Féminin,30-34 ans,Délégation de Skhira,33
28007659,2014-01-01 00:00:00,Rural,Féminin,35-39 ans,Délégation de Skhira,11
28007659,2014-01-01 00:00:00,Rural,Féminin,40-44 ans,Délégation de Skhira,1
28007659,2014-01-01 00:00:00,Rural,Féminin,45-49 ans,Délégation de Skhira,5
28007659,2014-01-01 00:00:00,Rural,Féminin,50-59 ans,Délégation de Skhira,3
28007659,2014-01-01 00:00:00,Rural,Féminin,60+ ans,Délégation de Skhira,1
28007659,2014-01-01 00:00:00,Communal,Masculin,15-19 ans,Délégation de Mahres,32
28007659,2014-01-01 00:00:00,Communal,Masculin,20-24 ans,Délégation de Mahres,89
28007659,2014-01-01 00:00:00,Communal,Masculin,25-29 ans,Délégation de Mahres,114
28007659,2014-01-01 00:00:00,Communal,Masculin,30-34 ans,Délégation de Mahres,46
28007659,2014-01-01 00:00:00,Communal,Masculin,35-39 ans,Délégation de Mahres,28
28007659,2014-01-01 00:00:00,Communal,Masculin,40-44 ans,Délégation de Mahres,18
28007659,2014-01-01 00:00:00,Communal,Masculin,45-49 ans,Délégation de Mahres,18
28007659,2014-01-01 00:00:00,Communal,Masculin,50-59 ans,Délégation de Mahres,23
28007659,2014-01-01 00:00:00,Communal,Masculin,60+ ans,Délégation de Mahres,11
28007659,2014-01-01 00:00:00,Communal,Féminin,15-19 ans,Délégation de Mahres,24
28007659,2014-01-01 00:00:00,Communal,Féminin,20-24 ans,Délégation de Mahres,98
28007659,2014-01-01 00:00:00,Communal,Féminin,25-29 ans,Délégation de Mahres,178
28007659,2014-01-01 00:00:00,Communal,Féminin,30-34 ans,Délégation de Mahres,76
28007659,2014-01-01 00:00:00,Communal,Féminin,35-39 ans,Délégation de Mahres,46
28007659,2014-01-01 00:00:00,Communal,Féminin,40-44 ans,Délégation de Mahres,20
28007659,2014-01-01 00:00:00,Communal,Féminin,45-49 ans,Délégation de Mahres,19
28007659,2014-01-01 00:00:00,Communal,Féminin,50-59 ans,Délégation de Mahres,15
28007659,2014-01-01 00:00:00,Communal,Féminin,60+ ans,Délégation de Mahres,2
28007659,2014-01-01 00:00:00,Rural,Masculin,15-19 ans,Délégation de Mahres,97
28007659,2014-01-01 00:00:00,Rural,Masculin,20-24 ans,Délégation de Mahres,174
28007659,2014-01-01 00:00:00,Rural,Masculin,25-29 ans,Délégation de Mahres,199
28007659,2014-01-01 00:00:00,Rural,Masculin,30-34 ans,Délégation de Mahres,117
28007659,2014-01-01 00:00:00,Rural,Masculin,35-39 ans,Délégation de Mahres,78
28007659,2014-01-01 00:00:00,Rural,Masculin,40-44 ans,Délégation de Mahres,64
28007659,2014-01-01 00:00:00,Rural,Masculin,45-49 ans,Délégation de Mahres,46
28007659,2014-01-01 00:00:00,Rural,Masculin,50-59 ans,Délégation de Mahres,106
28007659,2014-01-01 00:00:00,Rural,Masculin,60+ ans,Délégation de Mahres,23
28007659,2014-01-01 00:00:00,Rural,Féminin,15-19 ans,Délégation de Mahres,60
28007659,2014-01-01 00:00:00,Rural,Féminin,20-24 ans,Délégation de Mahres,135
28007659,2014-01-01 00:00:00,Rural,Féminin,25-29 ans,Délégation de Mahres,125
28007659,2014-01-01 00:00:00,Rural,Féminin,30-34 ans,Délégation de Mahres,71
28007659,2014-01-01 00:00:00,Rural,Féminin,35-39 ans,Délégation de Mahres,33
28007659,2014-01-01 00:00:00,Rural,Féminin,40-44 ans,Délégation de Mahres,21
28007659,2014-01-01 00:00:00,Rural,Féminin,45-49 ans,Délégation de Mahres,7
28007659,2014-01-01 00:00:00,Rural,Féminin,50-59 ans,Délégation de Mahres,8
28007659,2014-01-01 00:00:00,Rural,Féminin,60+ ans,Délégation de Mahres,1
28007659,2014-01-01 00:00:00,Communal,Masculin,15-19 ans,Délégation de Kerkenah,10
28007659,2014-01-01 00:00:00,Communal,Masculin,20-24 ans,Délégation de Kerkenah,57
28007659,2014-01-01 00:00:00,Communal,Masculin,25-29 ans,Délégation de Kerkenah,93
28007659,2014-01-01 00:00:00,Communal,Masculin,30-34 ans,Délégation de Kerkenah,34
28007659,2014-01-01 00:00:00,Communal,Masculin,35-39 ans,Délégation de Kerkenah,8
28007659,2014-01-01 00:00:00,Communal,Masculin,40-44 ans,Délégation de Kerkenah,4
28007659,2014-01-01 00:00:00,Communal,Masculin,45-49 ans,Délégation de Kerkenah,2
28007659,2014-01-01 00:00:00,Communal,Masculin,50-59 ans,Délégation de Kerkenah,2
28007659,2014-01-01 00:00:00,Communal,Masculin,60+ ans,Délégation de Kerkenah,2
28007659,2014-01-01 00:00:00,Communal,Féminin,15-19 ans,Délégation de Kerkenah,8
28007659,2014-01-01 00:00:00,Communal,Féminin,20-24 ans,Délégation de Kerkenah,68
28007659,2014-01-01 00:00:00,Communal,Féminin,25-29 ans,Délégation de Kerkenah,122
28007659,2014-01-01 00:00:00,Communal,Féminin,30-34 ans,Délégation de Kerkenah,41
28007659,2014-01-01 00:00:00,Communal,Féminin,35-39 ans,Délégation de Kerkenah,13
28007659,2014-01-01 00:00:00,Communal,Féminin,40-44 ans,Délégation de Kerkenah,6
28007659,2014-01-01 00:00:00,Communal,Féminin,45-49 ans,Délégation de Kerkenah,5
28007659,2014-01-01 00:00:00,Communal,Féminin,50-59 ans,Délégation de Kerkenah,6
28007659,2014-01-01 00:00:00,Communal,Féminin,60+ ans,Délégation de Kerkenah,2
28007659,2014-01-01 00:00:00,Communal,Masculin,15-19 ans,Délégation de Kairouan Nord,268
28007659,2014-01-01 00:00:00,Communal,Masculin,20-24 ans,Délégation de Kairouan Nord,700
28007659,2014-01-01 00:00:00,Communal,Masculin,25-29 ans,Délégation de Kairouan Nord,813
28007659,2014-01-01 00:00:00,Communal,Masculin,30-34 ans,Délégation de Kairouan Nord,459
28007659,2014-01-01 00:00:00,Communal,Masculin,35-39 ans,Délégation de Kairouan Nord,235
28007659,2014-01-01 00:00:00,Communal,Masculin,40-44 ans,Délégation de Kairouan Nord,139
28007659,2014-01-01 00:00:00,Communal,Masculin,45-49 ans,Délégation de Kairouan Nord,86
28007659,2014-01-01 00:00:00,Communal,Masculin,50-59 ans,Délégation de Kairouan Nord,119
28007659,2014-01-01 00:00:00,Communal,Masculin,60+ ans,Délégation de Kairouan Nord,57
28007659,2014-01-01 00:00:00,Communal,Féminin,15-19 ans,Délégation de Kairouan Nord,150
28007659,2014-01-01 00:00:00,Communal,Féminin,20-24 ans,Délégation de Kairouan Nord,564
28007659,2014-01-01 00:00:00,Communal,Féminin,25-29 ans,Délégation de Kairouan Nord,942
28007659,2014-01-01 00:00:00,Communal,Féminin,30-34 ans,Délégation de Kairouan Nord,582
28007659,2014-01-01 00:00:00,Communal,Féminin,35-39 ans,Délégation de Kairouan Nord,257
28007659,2014-01-01 00:00:00,Communal,Féminin,40-44 ans,Délégation de Kairouan Nord,130
28007659,2014-01-01 00:00:00,Communal,Féminin,45-49 ans,Délégation de Kairouan Nord,71
28007659,2014-01-01 00:00:00,Communal,Féminin,50-59 ans,Délégation de Kairouan Nord,63
28007659,2014-01-01 00:00:00,Communal,Féminin,60+ ans,Délégation de Kairouan Nord,14
28007659,2014-01-01 00:00:00,Rural,Masculin,15-19 ans,Délégation de Kairouan Nord,36
28007659,2014-01-01 00:00:00,Rural,Masculin,20-24 ans,Délégation de Kairouan Nord,65
28007659,2014-01-01 00:00:00,Rural,Masculin,25-29 ans,Délégation de Kairouan Nord,44
28007659,2014-01-01 00:00:00,Rural,Masculin,30-34 ans,Délégation de Kairouan Nord,24
28007659,2014-01-01 00:00:00,Rural,Masculin,35-39 ans,Délégation de Kairouan Nord,23
28007659,2014-01-01 00:00:00,Rural,Masculin,40-44 ans,Délégation de Kairouan Nord,14
28007659,2014-01-01 00:00:00,Rural,Masculin,45-49 ans,Délégation de Kairouan Nord,11
28007659,2014-01-01 00:00:00,Rural,Masculin,50-59 ans,Délégation de Kairouan Nord,9
28007659,2014-01-01 00:00:00,Rural,Masculin,60+ ans,Délégation de Kairouan Nord,7
28007659,2014-01-01 00:00:00,Rural,Féminin,15-19 ans,Délégation de Kairouan Nord,29
28007659,2014-01-01 00:00:00,Rural,Féminin,20-24 ans,Délégation de Kairouan Nord,62
28007659,2014-01-01 00:00:00,Rural,Féminin,25-29 ans,Délégation de Kairouan Nord,58
28007659,2014-01-01 00:00:00,Rural,Féminin,30-34 ans,Délégation de Kairouan Nord,37
28007659,2014-01-01 00:00:00,Rural,Féminin,35-39 ans,Délégation de Kairouan Nord,26
28007659,2014-01-01 00:00:00,Rural,Féminin,40-44 ans,Délégation de Kairouan Nord,6
28007659,2014-01-01 00:00:00,Rural,Féminin,45-49 ans,Délégation de Kairouan Nord,6
28007659,2014-01-01 00:00:00,Rural,Féminin,50-59 ans,Délégation de Kairouan Nord,2
28007659,2014-01-01 00:00:00,Rural,Féminin,60+ ans,Délégation de Kairouan Nord,1
28007659,2014-01-01 00:00:00,Communal,Masculin,15-19 ans,Délégation de Kairouan Sud,151
28007659,2014-01-01 00:00:00,Communal,Masculin,20-24 ans,Délégation de Kairouan Sud,394
28007659,2014-01-01 00:00:00,Communal,Masculin,25-29 ans,Délégation de Kairouan Sud,557
28007659,2014-01-01 00:00:00,Communal,Masculin,30-34 ans,Délégation de Kairouan Sud,331
28007659,2014-01-01 00:00:00,Communal,Masculin,35-39 ans,Délégation de Kairouan Sud,166
28007659,2014-01-01 00:00:00,Communal,Masculin,40-44 ans,Délégation de Kairouan Sud,98
28007659,2014-01-01 00:00:00,Communal,Masculin,45-49 ans,Délégation de Kairouan Sud,39
28007659,2014-01-01 00:00:00,Communal,Masculin,50-59 ans,Délégation de Kairouan Sud,76
28007659,2014-01-01 00:00:00,Communal,Masculin,60+ ans,Délégation de Kairouan Sud,26
28007659,2014-01-01 00:00:00,Communal,Féminin,15-19 ans,Délégation de Kairouan Sud,83
28007659,2014-01-01 00:00:00,Communal,Féminin,20-24 ans,Délégation de Kairouan Sud,326
28007659,2014-01-01 00:00:00,Communal,Féminin,25-29 ans,Délégation de Kairouan Sud,702
28007659,2014-01-01 00:00:00,Communal,Féminin,30-34 ans,Délégation de Kairouan Sud,382
28007659,2014-01-01 00:00:00,Communal,Féminin,35-39 ans,Délégation de Kairouan Sud,174
28007659,2014-01-01 00:00:00,Communal,Féminin,40-44 ans,Délégation de Kairouan Sud,79
28007659,2014-01-01 00:00:00,Communal,Féminin,45-49 ans,Délégation de Kairouan Sud,43
28007659,2014-01-01 00:00:00,Communal,Féminin,50-59 ans,Délégation de Kairouan Sud,36
28007659,2014-01-01 00:00:00,Communal,Féminin,60+ ans,Délégation de Kairouan Sud,10
28007659,2014-01-01 00:00:00,Rural,Masculin,15-19 ans,Délégation de Kairouan Sud,180
28007659,2014-01-01 00:00:00,Rural,Masculin,20-24 ans,Délégation de Kairouan Sud,213
28007659,2014-01-01 00:00:00,Rural,Masculin,25-29 ans,Délégation de Kairouan Sud,196
28007659,2014-01-01 00:00:00,Rural,Masculin,30-34 ans,Délégation de Kairouan Sud,96
28007659,2014-01-01 00:00:00,Rural,Masculin,35-39 ans,Délégation de Kairouan Sud,89
28007659,2014-01-01 00:00:00,Rural,Masculin,40-44 ans,Délégation de Kairouan Sud,49
28007659,2014-01-01 00:00:00,Rural,Masculin,45-49 ans,Délégation de Kairouan Sud,42
28007659,2014-01-01 00:00:00,Rural,Masculin,50-59 ans,Délégation de Kairouan Sud,44
28007659,2014-01-01 00:00:00,Rural,Masculin,60+ ans,Délégation de Kairouan Sud,26
28007659,2014-01-01 00:00:00,Rural,Féminin,15-19 ans,Délégation de Kairouan Sud,104
28007659,2014-01-01 00:00:00,Rural,Féminin,20-24 ans,Délégation de Kairouan Sud,139
28007659,2014-01-01 00:00:00,Rural,Féminin,25-29 ans,Délégation de Kairouan Sud,146
28007659,2014-01-01 00:00:00,Rural,Féminin,30-34 ans,Délégation de Kairouan Sud,97
28007659,2014-01-01 00:00:00,Rural,Féminin,35-39 ans,Délégation de Kairouan Sud,59
28007659,2014-01-01 00:00:00,Rural,Féminin,40-44 ans,Délégation de Kairouan Sud,20
28007659,2014-01-01 00:00:00,Rural,Féminin,45-49 ans,Délégation de Kairouan Sud,5
28007659,2014-01-01 00:00:00,Rural,Féminin,50-59 ans,Délégation de Kairouan Sud,11
28007659,2014-01-01 00:00:00,Rural,Féminin,60+ ans,Délégation de Kairouan Sud,13
